route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
"100249","SUNDAY","21813288","BROADWAY, FIRST HILL","LOCAL",1,"3212110","10060030"
"100249","SUNDAY","21813294","BROADWAY, FIRST HILL","LOCAL",1,"3212110","10060030"
"100249","SUNDAY","21813189","WESTWOOD VILLAGE, N BEACON HILL","LOCAL",0,"3212111","21060031"
"100249","SUNDAY","21813195","WESTWOOD VILLAGE, N BEACON HILL","LOCAL",0,"3212111","21060031"
"100249","SUNDAY","21813286","BROADWAY, FIRST HILL","LOCAL",1,"3212111","10060030"
"100249","SUNDAY","21813292","BROADWAY, FIRST HILL","LOCAL",1,"3212111","10060030"
"100009","SUNDAY","21813584","MADISON PARK, VIA E MADISON ST","LOCAL",0,"3212112","11011051"
"100447","SATURDAY","18919930","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216117","20049008"
"100447","SATURDAY","18919937","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216117","20049008"
"100447","SATURDAY","18919944","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216117","20049008"
"100447","SATURDAY","18919951","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216117","20049008"
"100447","SATURDAY","18919958","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216117","20049030"
"100447","SATURDAY","18919990","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216117","20049030"
"100263","SATURDAY","18920472","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216117","21007047"
"100447","SATURDAY","18920699","TO ROUTE 49, VIA BROADWAY","LOCAL",0,"3216117","11049016"
"100263","SATURDAY","20081016","S JACKSON ST","LOCAL",1,"3216117","10007048"
"100263","SATURDAY","18919772","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216118","10007029"
"100447","SATURDAY","18919846","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216118","11049006"
"100447","SATURDAY","18919850","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216118","11049006"
"100447","SATURDAY","18919856","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216118","11049006"
"100447","SATURDAY","18919862","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216118","11049006"
"100447","SATURDAY","18919869","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216118","11049006"
"100447","SATURDAY","18919876","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216118","11049006"
"100447","SATURDAY","18919883","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216118","11049006"
"100447","SATURDAY","18919890","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216118","11049006"
"100447","SATURDAY","18919914","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216118","20049008"
"100447","SATURDAY","18919919","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216118","20049008"
"100447","SATURDAY","18919925","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216118","20049008"
"100030","SUNDAY","21814011","BURIEN TC, HIGHLAND PARK","LOCAL",0,"3212131","21131100"
"100030","SUNDAY","21814025","BURIEN TC, HIGHLAND PARK","LOCAL",0,"3212131","21131100"
"100030","SUNDAY","21814032","WHITE CENTER","LOCAL",0,"3212131","21131098"
"100030","SUNDAY","21814033","DOWNTOWN SEATTLE, HIGHLAND PARK","LOCAL",1,"3212131","10131103"
"100030","SUNDAY","21814044","DOWNTOWN SEATTLE, HIGHLAND PARK","LOCAL",1,"3212131","10131103"
"100263","SATURDAY","18919712","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216134","10007021"
"100263","SATURDAY","18919722","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216134","10007021"
"100263","SATURDAY","18919734","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216134","10007021"
"100263","SATURDAY","18919746","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216134","10007021"
"100263","SATURDAY","18919758","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216134","10007029"
"100263","SATURDAY","18919785","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216134","21007004"
"100263","SATURDAY","18919794","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216134","21007004"
"100263","SATURDAY","18919804","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216134","21007005"
"100263","SATURDAY","18919816","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216134","21007005"
"100263","SATURDAY","18919828","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216134","21007005"
"100263","SATURDAY","18920695","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216134","21007010"
"100263","SATURDAY","18919715","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216135","10007021"
"100263","SATURDAY","18919726","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216135","10007021"
"100263","SATURDAY","18919737","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216135","10007021"
"100263","SATURDAY","18919749","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216135","10007021"
"100263","SATURDAY","18919761","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216135","10007029"
"100263","SATURDAY","18919786","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216135","21007005"
"100263","SATURDAY","18919797","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216135","21007004"
"100263","SATURDAY","18919808","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216135","21007004"
"100263","SATURDAY","18919819","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216135","21007005"
"100263","SATURDAY","18919831","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216135","21007005"
"100263","SATURDAY","18920476","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216135","10007021"
